time,open,high,low,close,EMA,EMA,EMA,EMA,MA,MA,MA,MA,Basis,Upper,Lower,Volume,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,Histogram,MACD,Signal,%K,%D,OnBalanceVolume,Accumulation/Distribution,DI+,DI-,ADX,Aroon Up,Aroon Down
2017-07-03,138.25,138.43,136.1,136.19,128.9592135804158,134.80533989714968,138.23144443327877,139.30841629399262,127.23785000000007,134.98910000000004,139.07840000000024,139.95000000000005,139.95000000000005,143.71413602304722,136.18586397695287,32797005,39.073200042525734,48.3318147959587,NaN,NaN,39.073200042525734,NaN,NaN,NaN,-0.5544414177503335,-0.4220877942740344,0.13235362347629911,1.453957996769038,15.550877831152553,4985474337,12741654411.216002,14.731043030416407,28.399934097889385,14.659797319207158,64.28571428571429,100
2017-07-05,136.57,137.9,136.16,137.53,129.04449503732707,134.85929356255266,138.2039368084443,139.13904331361238,127.33905000000006,135.09480000000002,139.14580000000024,139.68350000000004,139.68350000000004,143.33894675792536,136.02805324207472,42116584,44.32170933259325,47.94415566414462,NaN,NaN,NaN,NaN,NaN,NaN,-0.5053942357709793,-0.499389171237425,0.0060050645335542885,23.101777059773948,15.856326696551788,5027590921,12765859344.549335,13.726663702677039,26.463594175578116,15.640218896733687,57.142857142857146,92.85714285714286
2017-07-06,136.47,137.06,135.8,136.29,129.11658961407008,134.88762438309618,138.12888046301512,138.8677058551731,127.43660000000006,135.18390000000005,139.16900000000024,139.32700000000006,139.32700000000006,142.84336232490304,135.81063767509707,48430476,40.81760751075392,47.50561454535328,NaN,NaN,NaN,NaN,NaN,NaN,-0.5273474615056107,-0.6531792623484591,-0.1258318008428484,7.55007704160219,10.701937366048389,4979160445,12755097016.549334,12.792744046133766,26.07889002354159,16.227382438120223,50,100
2017-07-07,136.74,138.13,136.74,137.76,129.20259369751216,134.9445031081834,138.11441456250472,138.76221005944234,127.54040000000006,135.28050000000002,139.22540000000023,139.03650000000005,139.03650000000005,142.02275702175967,136.05024297824042,36970402,46.243503967106555,47.74709614427848,NaN,NaN,NaN,NaN,NaN,NaN,-0.41850374243787014,-0.6489614788901861,-0.23045773645231593,30.200308166409634,20.28405408926192,5016130847,12772385334.031347,16.072021967617047,24.1935063553183,15.813851610703832,42.857142857142854,92.85714285714286
2017-07-10,137.84,138.985,137.5,138.66,129.29669724281055,135.01807730406097,138.13581006985748,138.7524757680669,127.64295000000006,135.38180000000003,139.28360000000026,138.97050000000004,138.97050000000004,141.9286445197984,136.01235548020168,24853545,49.30779509436701,47.467823973466594,NaN,NaN,NaN,NaN,NaN,NaN,-0.26880701362758225,-0.5664665034867937,-0.2976594898592115,44.067796610169395,27.27272727272707,5040984392,12786360222.970741,18.52574282279459,22.76317459760851,16.07360711871485,35.714285714285715,85.71428571428571
2017-07-11,138.44,139.22,137.94,139.05,129.3937450314393,135.0979173574459,138.17166065535326,138.78081140920338,127.74275000000007,135.47940000000003,139.34480000000025,138.96150000000006,138.96150000000006,141.91752621774688,136.00547378225323,31517660,50.62134067089815,47.6056140133963,NaN,NaN,NaN,NaN,NaN,NaN,-0.13328610264024038,-0.46426711815951194,-0.33098101551927156,50.07704160246548,41.44838212634817,5072502052,12809506004.533241,18.517087707581105,21.578943804320648,16.145750323225293,28.571428571428573,78.57142857142857
2017-07-12,140.21,140.86,139.955,140.7,129.5062450808777,135.20884968700145,138.27081121788842,138.96359127499355,127.85460000000006,135.59390000000002,139.41480000000024,138.97850000000003,138.97850000000003,141.97019701006732,135.98680298993273,36045799,55.83546784287652,47.738191314444705,NaN,NaN,NaN,NaN,NaN,NaN,0.06695949267444867,-0.2472816496762107,-0.31424114235065936,75.50077041602452,56.548536209553134,5108547851,12832806327.643736,23.809140096284068,19.99487006243232,16.51937878347284,21.428571428571427,71.42857142857143
2017-07-13,140.85,141.35,140.6,141.01,129.62071030395356,135.32372395062518,138.37823038581436,139.1584873440418,127.97295000000005,135.7059,139.48640000000026,139.04150000000004,139.04150000000004,142.14645265664973,135.93654734335036,31073595,56.759309161162925,47.94911977329065,NaN,NaN,NaN,NaN,NaN,NaN,0.2116077774594765,-0.04973142052631374,-0.26133919798579025,80.27734976887511,68.61838726245504,5139621446,12835706529.843735,25.126229848219843,19.360660547507372,17.395042061566745,14.285714285714286,64.28571428571429
2017-07-14,141.57,142.3,141.19,142.12,129.74508134570527,135.45830367437517,138.52496644911577,139.44053616841876,128.09105000000005,135.82260000000002,139.58900000000028,139.19100000000003,139.19100000000003,142.57407493266768,135.80792506733238,34544847,59.98685489627886,48.243629532753424,NaN,NaN,NaN,NaN,NaN,NaN,0.36439787712047245,0.19415814841480028,-0.17023972870567214,97.23076923076913,84.33629647188958,5174166293,12859047642.681572,27.8185602496454,18.286292789436125,18.674472785473082,100,57.142857142857146
2017-07-17,142.25,142.69,141.92,142.19,129.86891138206641,135.5916045917143,138.6686932550328,139.7023898666646,128.20850000000007,135.93950000000004,139.69200000000026,139.39300000000006,139.39300000000006,142.9796480173,135.8063519827001,25343155,60.188666554047984,48.77352412968721,NaN,NaN,NaN,NaN,NaN,NaN,0.4470806922722018,0.38861113663458013,-0.05846955563762167,92.7431059506531,90.08374165009911,5199509448,12851477609.369884,28.604913190139598,17.656464393048317,19.551739808664145,100,50
2017-07-18,142.06,143.17,141.64,143.14,130.0009620150807,135.74107776811599,138.84403861758054,140.02978130793463,128.33500000000006,136.07080000000002,139.80400000000026,139.52700000000004,139.52700000000004,143.44778104464157,135.60621895535851,25748527,62.921868081666574,50.20451019475589,NaN,NaN,NaN,NaN,NaN,NaN,0.5366278067269319,0.6123152027710432,0.07568739604411133,99.59294436906376,96.52227318349533,5225257975,12876216390.213022,28.79489278410412,16.44446680993939,20.739319126729747,100,42.857142857142854
2017-07-19,143.53,144.19,143.5,143.98,130.14005692040328,135.9042247430048,139.0454488678715,140.40599261194086,128.46130000000005,136.208,139.92680000000027,139.75800000000004,139.75800000000004,144.13056720932173,135.38543279067835,33752309,65.19707569219398,51.24328394674573,NaN,NaN,NaN,NaN,NaN,NaN,0.6175400969518068,0.8476125172338698,0.23007242028206304,97.49702026221682,96.61102352731125,5259010284,12889423815.47389,32.094895190020104,15.650488810068557,22.272055395408135,100,35.714285714285715
2017-07-20,144.31,144.44,143.52,144.17,130.27965834408087,136.06790346096508,139.24641165736674,140.76446950604173,128.58940000000004,136.34550000000002,140.04380000000026,139.92950000000002,139.92950000000002,144.69415937922625,135.1648406207738,36139449,65.709623567425,52.86752422364564,NaN,NaN,NaN,NaN,NaN,NaN,0.6459097104009459,1.0374595582832455,0.3915498478822996,96.87499999999987,97.98832154376015,5295149733,12904350979.19128,31.880470283835187,14.968540675547153,23.121056239738778,100,28.571428571428573
2017-07-21,143.62,144.11,143.35,144.11,130.41727368394078,136.22715289738161,139.4371406119798,141.08309145784727,128.71810000000005,136.4864,140.15800000000024,140.10000000000002,140.10000000000002,145.19531942080678,135.00468057919326,39697094,65.38216201921846,54.454727459508085,NaN,NaN,NaN,NaN,NaN,NaN,0.6224328351138093,1.1695908917745612,0.5471580566607519,96.18055555555573,96.85085860592415,5255452639,12944048073.19128,30.60060527825562,15.199907253271554,23.793400255797177,92.85714285714286,21.428571428571427
2017-07-24,144.07,144.87,143.92,144.77,130.5600868811155,136.39631818654237,139.64627235268648,141.43422560471896,128.84800000000004,136.61970000000002,140.28760000000025,140.27650000000003,140.27650000000003,145.74820275143307,134.80479724856698,26712732,67.31190013984796,56.47177746645967,NaN,NaN,NaN,NaN,67.31190013984796,NaN,0.6122203493286834,1.3124334933216062,0.7002131439929228,98.89746416758551,97.31767324104703,5282165371,12965137072.138649,32.95690105387508,14.474888708966837,24.312962215070456,100,14.285714285714286
2017-07-25,144.29,144.74,144.01,144.4,130.69779745941284,136.5548069353237,139.832693044738,141.71668030903143,128.97635000000005,136.75590000000003,140.40360000000024,140.46750000000003,140.46750000000003,146.22734678616197,134.70765321383809,28120884,65.1203196249636,57.95739248734327,NaN,NaN,NaN,NaN,NaN,NaN,0.5437295135419187,1.3798750359203211,0.8361455223784025,94.8180815876516,96.63203377026429,5254044487,12967063160.083855,31.6560154818381,13.903531169993316,24.832524174343735,92.85714285714286,7.142857142857143
2017-07-26,144.74,144.95,144.53,144.87,130.8388144001152,136.71946422373315,140.03023449396395,142.01699647007607,129.10835000000006,136.89440000000002,140.52020000000024,140.8095,140.8095,146.75896207652957,134.86003792347046,18610634,66.60760388204713,59.79953508529278,NaN,NaN,NaN,NaN,NaN,NaN,0.4946689078613755,1.4544816572051218,0.9598127493437463,99.02557856272857,97.58037477265525,5272655121,12978584028.750523,31.85077634599213,13.488583941283865,25.28394640374745,100,0
2017-07-27,145.86,145.96,142.3,143.96,130.96937346081057,136.86284116979783,140.18434294518104,142.20204442530692,129.23205000000004,137.0267,140.60700000000026,141.00650000000002,141.00650000000002,147.09758619213818,134.91541380786185,80665866,61.169072975580605,60.865647157326634,NaN,NaN,NaN,NaN,NaN,NaN,0.3711628054332503,1.423766256135309,1.0526034507020587,76.35933806146575,90.0676660706153,5191989255,12971090478.35708,26.238810962179144,21.847367889209764,24.495562396764342,100,0
2017-07-28,143.14,144.0752,142.87,143.84,131.0974393965239,137.00100273079192,140.32770204537002,142.3580401943253,129.36365000000006,137.16000000000003,140.76240000000024,141.31900000000002,141.31900000000002,147.31749614487345,135.3205038551266,38013176,60.467928657060156,61.66279955466185,NaN,NaN,NaN,NaN,NaN,NaN,0.25704010116999676,1.3739035771645547,1.116863475994558,73.5660847880299,82.98366713740808,5153976079,12994266782.476562,24.695760641396877,20.56256927244754,24.414816973535533,92.85714285714286,0
2017-07-31,144.22,144.43,142.92,143.23,131.2181613925784,137.12434921137032,140.44151765143394,142.44108398534195,129.49270000000007,137.28490000000002,140.88180000000025,141.5985,141.5985,147.40305433259718,135.79394566740282,33848645,56.89764219873965,62.11110680665053,NaN,NaN,NaN,NaN,NaN,NaN,0.12292472817105571,1.2705193862083775,1.1475946580373217,54.537885095753204,68.15443598174963,5120127434,12974316256.615635,24.607610705772757,19.050909164221572,24.77848398685322,85.71428571428571,0
2017-08-01,143.7,143.76,143.12,143.56,131.34096575683134,137.25178784084812,140.5638110768679,142.54764741530937,129.62550000000007,137.41210000000004,140.99620000000024,141.96700000000004,141.96700000000004,147.26500000000232,136.66899999999777,20149421,58.331016663508535,62.289360293838534,NaN,NaN,NaN,NaN,NaN,NaN,0.043017320866691744,1.2013663091206865,1.1583489882539948,55.22388059701493,61.10928349359935,5140276855,12981872289.490635,23.808696572097592,18.432399680605275,25.06563137508445,78.57142857142857,0
2017-08-02,144.45,144.52,142.61,143.95,131.46642878412655,137.38442570538578,140.69660279934365,142.68120480432754,129.75955000000005,137.53770000000003,141.09520000000023,142.28800000000004,142.28800000000004,147.2383236257885,137.33767637421158,41769667,60.023030293614006,62.52248323187076,NaN,NaN,NaN,NaN,NaN,NaN,0.005006309261792907,1.164606874831236,1.159600565569443,57.86163522012547,55.874466970964534,5182046522,12998711369.904247,25.31874921147976,16.690808895910653,25.606909058843492,71.42857142857143,0
2017-08-03,144.17,144.17,143.13,143.39,131.585071283787,137.50334796864547,140.80222621897724,142.7487091086773,129.89240000000007,137.65550000000002,141.18020000000024,142.64300000000003,142.64300000000003,146.77207786316168,138.51392213683837,27112799,56.47678308095017,62.271763816490136,NaN,NaN,NaN,NaN,NaN,NaN,-0.0653904441664579,1.0778625103613706,1.1432529545278285,40.50925925925905,51.19825835879982,5154933723,12985154970.404247,23.98960532623534,15.814601054895968,25.597112478146837,64.28571428571429,0
2017-08-04,143.65,143.97,143.06,143.65,131.70512032573936,137.62506385045447,140.9139036221546,142.83454633642233,130.02135000000007,137.77910000000006,141.25760000000025,142.93750000000003,142.93750000000003,146.42123865266203,139.45376134733803,29472909,57.72559936598348,62.095830445914096,NaN,NaN,NaN,NaN,NaN,NaN,-0.09991611663382738,1.0183578087355443,1.1182739253693716,46.52777777777799,48.29955741905417,5184406632,12993899679.667984,22.85882959975067,15.43174806282282,25.29212175813912,57.142857142857146,7.142857142857143
2017-08-07,143.89,144.56,143.71,144.56,131.8330295762295,137.7623893187623,141.05688779383482,142.99887525676306,130.15490000000008,137.90370000000004,141.32940000000025,143.23250000000002,143.23250000000002,146.17451206660536,140.29048793339467,17933942,61.85140565581651,62.01936884406767,NaN,NaN,NaN,NaN,61.85140565581651,NaN,-0.06843938716926279,1.0327246914077932,1.101164078577056,61.74863387978123,49.59522363893942,5202340574,13011833621.667984,24.886690917280067,14.686245989262673,25.183274367106247,50,0
2017-08-08,144.27,145.47,143.9,144.31,131.95717853567,137.8920449758165,141.18446082152758,143.12374427992847,130.28790000000006,138.02670000000003,141.39120000000025,143.49550000000002,143.49550000000002,145.75653936278079,141.23446063721926,30810364,60.11559704221025,61.65640608335455,NaN,NaN,NaN,NaN,NaN,NaN,-0.07111619584541073,1.0122688337702925,1.0833850296157033,54.91803278688505,54.398148148148096,5171530210,12997115294.916391,27.610943602768817,13.476603263422055,25.180322139410286,42.857142857142854,42.857142857142854
2017-08-09,143.14,144.19,142.795,144.12,132.07820163481756,138.01537081787956,141.2995800049971,143.21862577707813,130.41775000000007,138.15100000000004,141.44680000000028,143.6665,143.6665,145.54009840949305,141.79290159050697,36169473,58.765779578697035,61.16041722701683,NaN,NaN,NaN,NaN,NaN,NaN,-0.0910683098054319,0.9695496423589134,1.0606179521643453,49.726775956284015,55.46448087431677,5135360737,13029654856.647575,25.433947025891168,18.164806660794433,23.792752093556718,35.714285714285715,35.714285714285715
2017-08-10,143.33,143.4,140.89,141.03,132.16727425536664,138.07506644524827,141.28900824009526,143.01018522688022,130.52505000000008,138.24320000000006,141.44160000000028,143.66750000000002,143.66750000000002,145.5354387035033,141.79956129649673,63331663,42.17868076645907,59.50302570896259,NaN,NaN,42.17868076645907,NaN,NaN,NaN,-0.30566598962796765,0.6785354651293858,0.9842014547573534,2.761341222879964,35.80204998868301,5072029074,12973388080.356739,21.535390607780712,24.42076905926067,21.83939092892265,28.571428571428573,100
2017-08-11,141.24,142.41,140.9,142.1,132.26610734735303,138.15476809979782,141.3208118385229,142.9235009195583,130.6396000000001,138.36610000000005,141.44680000000025,143.6665,143.6665,145.53776988969295,141.79523011030707,45862488,47.68523809204032,58.101121276976336,NaN,NaN,NaN,NaN,NaN,NaN,-0.3648360181380321,0.5281564320848133,0.8929924502228455,23.865877712031615,25.45133163039853,5117891562,13000419613.01899,19.992562205101336,22.67122772025712,19.504611740572123,21.428571428571427,92.85714285714286
2017-08-14,143.23,144.15,143.19,143.93,132.3821659807127,138.2691291275246,141.42313294289454,143.01935797483847,130.76735000000008,138.49850000000004,141.45620000000025,143.75350000000003,143.75350000000003,145.4997104684239,142.00728953157616,34161024,55.492172953390345,57.41339651472111,NaN,NaN,NaN,NaN,NaN,NaN,-0.2741522556855758,0.5503021306158757,0.8244543863014515,59.960552268244726,28.862590401052103,5152052586,13018923501.01899,26.144509951931777,20.521714544772625,17.582005112390732,14.285714285714286,85.71428571428571
2017-08-15,144.22,144.302,143.64,144.03,132.49806482667574,138.3832057784647,141.52536302356535,143.11560959628244,130.89830000000006,138.63520000000005,141.46820000000028,143.79800000000003,143.79800000000003,145.5246568854418,142.07134311455826,25509181,55.87963484503993,56.64711301207773,NaN,NaN,NaN,NaN,NaN,NaN,-0.20407654284228793,0.5693587077485915,0.7734352505908795,61.93293885601581,48.58645627876405,5177561767,13023470454.731981,26.042883029138782,19.8666581321747,15.6501179206917,7.142857142857143,78.57142857142857
2017-08-16,144.37,144.96,143.8007,144.28,132.61529801247997,138.49997398087135,141.63338800303336,143.22650392044602,131.03420000000008,138.77170000000004,141.49660000000029,143.81300000000005,143.81300000000005,145.5508964296074,142.07510357039268,31913002,56.89003854816525,56.34146769583378,NaN,NaN,NaN,NaN,NaN,NaN,-0.14055325961741172,0.5977436760691148,0.7382969356865265,74.01746724890842,65.30365279105632,5209474769,13017945621.210546,27.786929146840105,18.738616537230023,16.386947150275013,0,71.42857142857143
2017-08-17,143.73,143.94,141.33,141.33,132.7020114650921,138.55601410006201,141.62149043428695,143.04588449945118,131.1559000000001,138.87660000000005,141.45480000000026,143.67100000000002,143.67100000000002,145.7074665477399,141.63453345226014,70190975,44.065969418153436,55.16989917876901,NaN,NaN,NaN,NaN,NaN,NaN,-0.28836308271646016,0.3778430822909513,0.6662061650074115,9.606986899563864,48.51913100149603,5139283794,12947754646.210546,24.045444490217456,27.49268233181441,16.21239504070227,50,64.28571428571429
2017-08-18,141.43,142.2,140.65,141.23,132.78686707240462,138.60896431590237,141.6061378682365,142.87294311855106,131.28150000000008,138.97250000000005,141.40800000000027,143.52700000000002,143.52700000000002,145.81116374195958,141.24283625804046,60751940,43.70630589775598,54.22766087155589,NaN,NaN,NaN,NaN,NaN,NaN,-0.3783463878099741,0.1932731802449439,0.571619568054918,12.033195020746575,31.885883056406286,5078531854,12932468674.210546,22.343122726627104,28.65219974956429,16.18698280398289,42.857142857142854,100
2017-08-21,141.23,141.53,140.18,141.05,132.8690873005399,138.65730165618152,141.58432854007035,142.69932948821287,131.41085000000007,139.06050000000005,141.42940000000027,143.341,143.341,145.7899009780045,140.8920990219955,37111487,43.025572731217935,53.13441487639227,NaN,NaN,43.025572731217935,NaN,NaN,NaN,-0.43161116331608945,0.03210561390980615,0.4637167772258956,16.446124763705214,12.69543556133855,5041420367,12943189770.454992,20.951832876493057,29.035941265710928,16.43302036657659,35.714285714285715,100
2017-08-22,141.8,143.35,141.76,143.2,132.9718824517783,138.74725607883138,141.64768820516562,142.74701239409737,131.55660000000006,139.16780000000006,141.50880000000026,143.281,143.281,145.68149911478392,140.8805008852161,36294232,52.53504691649809,52.599558920883986,NaN,NaN,NaN,NaN,NaN,NaN,-0.30939036244273954,0.07697882417247115,0.3863691866152107,57.08884688090711,28.522722221786307,5077714599,12972636034.153105,26.917149708729998,26.058754061183414,15.08175679529411,28.571428571428573,92.85714285714286
2017-08-23,142.5,143.01,142.38,142.69,133.06858013882527,138.82533021588424,141.68856317751207,142.74158264227856,131.70180000000005,139.27090000000004,141.55540000000028,143.172,143.172,145.46976935310897,140.87423064689102,25702324,50.38667894307327,52.16455148246422,NaN,NaN,NaN,NaN,NaN,NaN,-0.252635440893117,0.07057488549881441,0.3232103263919314,47.448015122873244,40.32766225582853,5052012275,12972228060.756279,25.897617960630058,25.07173547382206,13.730493224011628,21.428571428571427,85.71428571428571
2017-08-24,143.03,143.17,141.47,142.27,133.16013655535437,138.89354149873802,141.7113646215312,142.6966700096806,131.83140000000006,139.37060000000002,141.6058000000003,143.0875,143.0875,145.38743804266093,140.78756195733908,38160803,48.62321331564349,51.514381050297075,NaN,NaN,NaN,NaN,NaN,NaN,-0.23356905397319117,0.031249008925442467,0.26481806289863363,39.508506616257215,48.01512287334586,5013851472,12969983307.638632,23.87834230155721,27.290622675545155,12.821351987285382,14.285714285714286,78.57142857142857
2017-08-25,142.8,143.18,141.78,141.97,133.24779688813692,138.95446146906005,141.72150718539274,142.62746334209197,131.95570000000006,139.46520000000004,141.66260000000028,142.994,142.994,145.3159078362578,140.6720921637422,26380436,47.34849538390934,50.478458888018,NaN,NaN,NaN,NaN,NaN,NaN,-0.23093413114068523,-0.02384960102722289,0.20708453011346234,33.837429111531094,40.264650283553856,4987471036,12950763275.695774,22.38012404101192,25.525503984865434,11.44917117409952,7.142857142857143,71.42857142857143
2017-08-28,142.41,142.74,141.9501,142.41,133.33896308825496,139.02288797462322,141.74850690361262,142.60675254760702,132.07950000000008,139.56960000000004,141.7478000000003,142.95300000000003,142.95300000000003,145.2857245872693,140.62027541273076,15362141,49.442011603427034,49.71605992810491,NaN,NaN,NaN,NaN,NaN,NaN,-0.19098484185356016,-0.03164652220348785,0.1593383196500723,46.65271966527174,39.999551797686685,5002833177,12953289598.161781,21.53385019773293,24.560291892237174,9.460973892034806,0,64.28571428571429
2017-08-29,141.18,143.21,141.06,142.97,133.43479430130714,139.10104860878909,141.79640859366702,142.641347543073,132.21560000000008,139.67890000000003,141.7980000000003,142.92350000000005,142.92350000000005,145.2396370857593,140.60736291424078,24498333,52.054951040855705,49.236715032544815,NaN,NaN,NaN,NaN,NaN,NaN,-0.12164842558462158,0.007277787669295321,0.1289262132539169,58.3682008368199,46.28611653787425,5027331510,12972318535.887363,19.385182067119423,26.24057404372126,9.343291804586908,35.714285714285715,57.142857142857146
2017-08-30,143.11,144.89,143,144.65,133.5463883878613,139.21092883435762,141.9083141390134,142.83264777706606,132.35985000000008,139.8057,141.90380000000027,142.95850000000002,142.95850000000002,145.35537525751022,140.5616247424898,33642716,58.915021279411626,50.432167926327146,NaN,NaN,NaN,NaN,NaN,NaN,0.03422558788406796,0.17170819810900184,0.13748261022493388,93.51464435146438,66.17852161785201,5060974226,12997417070.046095,25.349236207178222,23.942979937000025,9.098602633799523,28.571428571428573,50
2017-08-31,145.03,146.21,144.98,146.2,133.67229497106666,139.34932628318222,142.0766155453266,143.15334798877404,132.51770000000008,139.94750000000002,142.0130000000003,143.09900000000005,143.09900000000005,145.87933738960686,140.31866261039323,38480747,64.02885041499518,51.59956880653821,NaN,NaN,NaN,NaN,64.02885041499518,NaN,0.2277942140758584,0.4222253778197569,0.1944311637438985,99.83416252072936,83.90566923633789,5099454973,13035272113.842842,29.566732591924005,22.239150111096347,9.660442647640656,100,42.857142857142854
2017-09-01,146.36,146.585,145.61,146,133.79495870269784,139.48102279242613,142.23047375923537,143.42445770412888,132.66660000000007,140.09300000000002,142.11900000000026,143.21650000000005,143.21650000000005,146.26567874189422,140.1673212581059,22293553,62.94023498011346,52.13157323701842,NaN,NaN,NaN,NaN,NaN,NaN,0.3226418052417342,0.5977334202960662,0.27509161505433205,90.86651053864156,94.73843913694509,5077161420,13030813403.242842,29.973297968669478,21.22263906229379,10.02069447497523,100,35.714285714285715
2017-09-05,145.55,145.88,143.6,144.69,133.90336707381528,139.58417085594243,142.3269257686771,143.5449855418309,132.80550000000008,140.2307,142.18800000000027,143.223,143.223,146.28413769701234,140.16186230298769,45480562,56.200193388173396,52.15447027581367,NaN,NaN,NaN,NaN,NaN,NaN,0.27906792396501356,0.623926520010599,0.34485859604558544,70.41373926619814,87.03813744185635,5031680858,13028818641.751614,26.734011498168563,27.98012148993178,9.222441673563893,92.85714285714286,28.571428571428573
2017-09-06,145.06,145.46,144.08,145.13,134.01507486412558,139.69398925483466,142.43685024833684,143.69593929975176,132.9423500000001,140.37800000000001,142.27900000000028,143.26400000000004,143.26400000000004,146.40324449510535,140.12475550489472,30722723,57.83350041570022,52.22186040920902,NaN,NaN,NaN,NaN,NaN,NaN,0.2620632197223339,0.6724376206985028,0.4103744009761689,77.28337236533939,79.5212073900597,5062403581,13044847888.534222,25.057143363839174,26.22509216616772,7.995973056059969,85.71428571428571,21.428571428571427
2017-09-07,145.4,145.84,144.94,145.47,134.1290542187114,139.80836570523397,142.55579729742166,143.86489746168016,133.0831000000001,140.5179,142.42780000000027,143.33150000000006,143.33150000000006,146.59698174087725,140.06601825912287,22721131,59.10261858987517,53.29590677861772,NaN,NaN,NaN,NaN,NaN,NaN,0.2556239141399813,0.7299042936511455,0.4742803795111642,82.59172521467589,76.76294561540448,5085124712,13048887200.712,25.78142226317371,25.118526851451268,7.611232768400753,78.57142857142857,14.285714285714286
2017-09-08,145.28,145.35,144.06,144.21,134.22936213693316,139.89552678037785,142.62066799164043,143.89776437009158,133.21145000000007,140.6472,142.5116000000003,143.49050000000005,143.49050000000005,146.59810663533867,140.38289336466144,27890115,52.76460043770777,53.9429278171857,NaN,NaN,52.76460043770777,NaN,NaN,NaN,0.1534534740752348,0.6660972221052077,0.5126437480299729,62.91959406713506,74.26489721571677,5057234597,13027483158.967813,24.068011366687685,27.596975272102352,7.215418544336172,71.42857142857143,7.142857142857143
2017-09-11,145.3,146.12,145.3,145.87,134.34518937935175,140.0138331807664,142.748092776282,144.08559633484475,133.34630000000007,140.791,142.67720000000028,143.67900000000003,143.67900000000003,146.8822477269221,140.47575227307797,27126332,59.00235013728555,55.08412620333338,NaN,NaN,NaN,NaN,NaN,NaN,0.18263438367373497,0.7409367276221417,0.5583023439484067,87.05882352941171,77.52338093707421,5084360929,13038069044.62635,25.503884373847796,25.15788579935873,6.109046171018821,64.28571428571429,0
2017-09-12,146.25,146.41,145.53,146.22,134.46334669896018,140.13672757322647,142.8842460007415,144.28887287438334,133.48530000000008,140.9273,142.8488000000003,143.79350000000005,143.79350000000005,147.1827611289214,140.4042388710787,30256661,60.19587927257891,55.631328514482014,NaN,NaN,NaN,NaN,NaN,NaN,0.20859666273766364,0.8190481723704863,0.6104515096328227,93.39366515837088,81.12402758497255,5114617590,13055260329.285442,25.816892535174407,24.100983131040664,6.238840005529725,57.142857142857146,35.714285714285715
2017-09-13,145.95,146.44,145.73,146.42,134.5823183735974,140.2611488094002,143.02290302032029,144.4918373625373,133.62340000000006,141.06589999999997,143.0534000000003,143.91300000000007,143.91300000000007,147.4904968902851,140.33550310971503,28450864,60.89642606661927,56.38202473759244,NaN,NaN,NaN,NaN,60.89642606661927,NaN,0.22113249740679186,0.8868671313913126,0.6657346339845207,97.01357466063311,92.48868778280523,5143068454,13082108327.707977,25.05650579340404,23.252221640295936,6.389879432216242,50,28.571428571428573
2017-09-14,145.85,146.2869,145.47,145.56,134.69154903654666,140.36607655574872,143.12239701952342,144.59356713753374,133.75855000000007,141.17989999999998,143.21400000000028,143.97700000000006,143.97700000000006,147.62359896341854,140.33040103658158,35296413,56.307329616887024,56.930890187681264,NaN,NaN,NaN,NaN,NaN,NaN,0.15644501833606328,0.8612909069045998,0.7048458885685365,81.44796380090489,90.61840120663628,5107772041,13054589310.154177,23.8463991182237,23.451013939043,5.973258208096174,42.857142857142854,21.428571428571427
2017-09-15,145.56,146.59,145.29,146.06,134.8046679516059,140.47882751504082,143.23759713640484,144.73322741014957,133.89415000000005,141.2892,143.4094000000003,144.21350000000004,144.21350000000004,147.75474427285437,140.6722557271457,46422402,58.2760196772618,57.71142763720644,NaN,NaN,NaN,NaN,NaN,NaN,0.13318193977093407,0.871323313282204,0.73814137351127,90.41591320072331,89.62581722075377,5154194443,13063159599.754177,23.811116983327015,21.89286094541023,5.804068758555481,100,14.285714285714286
2017-09-18,145.88,146.37,145.11,145.55,134.9115866784556,140.57924677216872,143.32827960164386,144.8110152758496,134.03440000000006,141.3953,143.5652000000003,144.42950000000005,144.42950000000005,147.73567286299908,141.123327137001,24858157,55.52772379957104,58.14612136550244,NaN,NaN,NaN,NaN,NaN,NaN,0.07234297290099123,0.828570089637509,0.7562271167365178,81.1934900542497,84.35245568529263,5129336286,13055662695.262114,22.266860816701918,21.399503865694687,5.47696473052274,92.85714285714286,7.142857142857143
2017-09-19,145.81,146.01,145.31,145.8,135.01992909956547,140.68262802420497,143.4252098133441,144.90520429719726,134.18605000000008,141.49579999999997,143.7080000000003,144.66700000000006,144.66700000000006,147.63290694392174,141.70109305607838,20871237,56.60800723423285,58.47133966502938,NaN,NaN,NaN,NaN,NaN,NaN,0.03947798661517399,0.8055746000054853,0.7660966133903113,77.99442896935957,83.20127740811085,5150207523,13064011190.062115,21.4351390655697,20.600180019596632,4.545611852460589,85.71428571428571,0
2017-09-20,145.75,145.91,144.23,145.35,135.12271587469417,140.77505123164647,143.50069178144827,144.94756579270228,134.33430000000007,141.58939999999996,143.8340000000003,144.77450000000005,144.77450000000005,147.67506184213042,141.87393815786967,34236155,54.062346977672306,58.124720072048,NaN,NaN,NaN,NaN,NaN,NaN,-0.01889295668810953,0.7424804175301745,0.761373374218284,58.52842809364531,72.57211570575153,5115971368,13075423241.72878,19.547946838405732,24.446341243665742,5.13713061821896,78.57142857142857,0
